text,label
"AXIS BANK
                SAVINGS BANK PASSBOOK
                
                Account Holder: KAVYA NAIR
                Account Number: 67624729346
                IFSC Code: MJTW0311775
                Branch: Coimbatore Branch
                
                Address: 199 Anna Nagar, Coimbatore 400001
                
                Current Balance: ₹24583.38
                
                Recent Transactions:
                25/11/2024 - Salary Credit - ₹10126.00
19/11/2024 - Interest Credit - ₹46569.00
14/11/2024 - ATM Withdrawal - ₹36678.00",BANK_PASSBOOK
"भारत सरकार GOVERNMENT OF INDIA
                आधार AADHAAR
                
                नाम/Name: RAMESH PATEL
                जन्म तिथि/DOB: 11/02/1990  
                आधार संख्या/Aadhaar No.: 8218 5622 7050
                पता/Address: 73 Commercial Street, Visakhapatnam 560002",AADHAR_CARD
"आयकर विभाग INCOME TAX DEPT
                भारत सरकार GOVT OF INDIA
                स्थायी खाता संख्या कार्ड
                
                नाम/Name: GEETA AGARWAL
                पिता/Father: BRIJESH KUMAR
                जन्म तिथि/DOB: 24/09/1982
                स्थायी खाता संख्या/PAN: HMZYQ2349J",PAN_CARD
"MUMBAI MUNICIPAL CORPORATION
                जन्म प्रमाण पत्र
                
                नाम/Name: AJAY SAXENA
                जन्म तिथि/Date of Birth: 09/03/1980
                जन्म स्थान/Place of Birth: Pune
                पिता का नाम/Father: DEVENDRA SINGH
                माता का नाम/Mother: SUNITA DEVI
                
                पंजीकरण संख्या: BNG/1980/73380",BIRTH_CERTIFICATE
"INCOME TAX DEPARTMENT
                GOVERNMENT OF INDIA
                PERMANENT ACCOUNT NUMBER CARD
                
                Name: NARESH TIWARI
                Father's Name: SHYAM SUNDAR
                Date of Birth: 02/07/1972
                PAN: BMZAI4369Y
                Signature",PAN_CARD
"आयकर विभाग INCOME TAX DEPT
                भारत सरकार GOVT OF INDIA
                स्थायी खाता संख्या कार्ड
                
                नाम/Name: ANIL VERMA
                पिता/Father: RAJENDRA KUMAR
                जन्म तिथि/DOB: 09/12/1997
                स्थायी खाता संख्या/PAN: ZDAPL9000B",PAN_CARD
"GOVERNMENT OF INDIA
                UNIQUE IDENTIFICATION AUTHORITY OF INDIA
                
                Name: AJAY SAXENA
                Date of Birth: 01/03/1978
                Aadhar Number: 3661 6383 5565
                Address: 265 Park Street, Coimbatore 110005
                Male/Female: Male",AADHAR_CARD
"Gujarat सरकार
                राजस्व विभाग
                
                जाति प्रमाण पत्र
                CASTE CERTIFICATE
                
                श्री/श्रीमती RAMESH PATEL
                पुत्र/पुत्री: GANESH PRASAD
                निवासी: 251 Residency Road, Jaipur 400001
                
                जाति: PATEL
                श्रेणी: ST",COMMUNITY_CERTIFICATE
"TAMIL NADU STATE BOARD OF EDUCATION
                SECONDARY SCHOOL LEAVING CERTIFICATE EXAMINATION
                MARK SHEET
                
                Name: SHOBA DUBEY
                Father Name: DEVENDRA SINGH
                Roll Number: 593510
                
                SUBJECTS:
                English: 67/100
Mathematics: 90/100
Science: 69/100
Social Studies: 69/100
Hindi: 84/100
                
                Total Marks: 401
                Percentage: 66.18%
                Grade: A1
                Result: PASS",MARKSHEET
"ELECTION COMMISSION OF INDIA
                ELECTORAL PHOTO IDENTITY CARD
                
                Name: GEETA AGARWAL
                Father's Name: NARENDRA PRASAD
                EPIC No: ZFD6778364
                Age: 39
                Address: 573 Basavanagudi, Nagpur 560005",VOTER_ID
"INCOME TAX DEPARTMENT
                GOVERNMENT OF INDIA
                PERMANENT ACCOUNT NUMBER CARD
                
                Name: POOJA MISHRA
                Father's Name: SURESH KUMAR
                Date of Birth: 11/05/1966
                PAN: PLKPK2220B
                Signature",PAN_CARD
"ELECTORAL ROLL
                VOTER IDENTITY CARD
                
                Voter Name: SHOBA DUBEY
                Relation: S/O RAJENDRA KUMAR
                Voter ID: JTN5371374
                Assembly Constituency: North Hyderabad",VOTER_ID
"GOVERNMENT OF Haryana
                REVENUE DEPARTMENT
                
                COMMUNITY CERTIFICATE
                
                This is to certify that Sri/Smt RAKESH JAIN
                Son/Daughter of NARENDRA PRASAD
                Residing at: 452 Commercial Street, Ahmedabad 600001
                
                Belongs to GENERAL CATEGORY
                Community: SINGH
                
                This certificate is issued for the purpose of admission.
                
                Valid until: 15/04/2028",COMMUNITY_CERTIFICATE
"CANARA BANK
                SAVINGS BANK PASSBOOK
                
                Account Holder: ANITA KUMARI
                Account Number: 65454897413
                IFSC Code: USGB0110916
                Branch: Kanpur Branch
                
                Address: 130 Park Street, Kanpur 600003
                
                Current Balance: ₹5420.68
                
                Recent Transactions:
                01/11/2024 - Salary Credit - ₹8504.00
23/11/2024 - Salary Credit - ₹41619.00
01/11/2024 - ATM Withdrawal - ₹13760.00",BANK_PASSBOOK
"INCOME TAX DEPARTMENT
                GOVERNMENT OF INDIA
                PERMANENT ACCOUNT NUMBER CARD
                
                Name: NARESH TIWARI
                Father's Name: SHYAM SUNDAR
                Date of Birth: 03/08/2003
                PAN: DUOFC6600F
                Signature",PAN_CARD
"STATE BANK OF INDIA
                SAVINGS BANK PASSBOOK
                
                Account Holder: VINOD MISHRA
                Account Number: 90419787348
                IFSC Code: QOSD0196004
                Branch: Nashik Branch
                
                Address: 620 MG Road, Nashik 110002
                
                Current Balance: ₹72257.64
                
                Recent Transactions:
                13/11/2024 - Interest Credit - ₹14291.00
09/11/2024 - ATM Withdrawal - ₹41179.00
26/11/2024 - Salary Credit - ₹24741.00",BANK_PASSBOOK
"BRUHAT BENGALURU MAHANAGARA PALIKE
                जन्म प्रमाण पत्र
                
                नाम/Name: KIRAN KUMAR
                जन्म तिथि/Date of Birth: 02/08/1995
                जन्म स्थान/Place of Birth: Kolkata
                पिता का नाम/Father: MOHAN LAL
                माता का नाम/Mother: MEERA PATEL
                
                पंजीकरण संख्या: DEL/1995/39780",BIRTH_CERTIFICATE
"EMPLOYEE SMART CARD
                Government Office
                
                Name: MANOJ PANDEY
                Employee ID: EMP2349
                Department: Research
                Designation: Executive
                
                Valid From: 12/08/2022
                Valid Till: 17/03/2026",SMART_CARD
"CBSE BOARD OF EDUCATION
                CLASS X EXAMINATION
                MARK SHEET
                
                Name: PUSHPA TIWARI
                Father Name: DEVENDRA SINGH
                Roll Number: 184215
                
                SUBJECTS:
                English: 73/100
Mathematics: 97/100
Science: 94/100
Social Studies: 68/100
Hindi: 70/100
                
                Total Marks: 374
                Percentage: 89.66%
                Grade: B2
                Result: PASS",MARKSHEET
"ELECTORAL ROLL
                VOTER IDENTITY CARD
                
                Voter Name: VIKASH SINGH
                Relation: S/O MAHENDRA SINGH
                Voter ID: NOH5325530
                Assembly Constituency: South Lucknow",VOTER_ID
"Telangana TRANSPORT DEPT
                LICENSE TO DRIVE MOTOR VEHICLE
                
                Holder Name: GEETA AGARWAL
                Father Name: RAM PRASAD
                Date of Birth: 26/09/1960
                License Number: KA5168452868
                Issue Date: 08/10/2024
                Authorization: LMV-NT",DRIVING_LICENSE
"GOVERNMENT OF Kerala
                DEPARTMENT OF FOOD AND CIVIL SUPPLIES
                
                RATION CARD
                Card Type: AAY
                
                Head of Family: SUNITA DEVI
                Address: 703 MG Road, Jaipur 400005
                
                Family Members:
                1. RADHA KRISHNA (HEAD) - Age 24
2. VIJAY SHUKLA (WIFE) - Age 57
3. AJAY SAXENA (SON) - Age 39
                
                Family Size: 4
                Card Number: KE525319062",RATION_CARD
"REPUBLIC OF INDIA
                PASSPORT
                MINISTRY OF EXTERNAL AFFAIRS
                
                Name: MAMTA SRIVASTAVA
                Place of Birth: Hyderabad
                Date of Birth: 23/07/1963
                Passport No: K7280859
                Place of Issue: Hyderabad
                Date of Issue: 09/12/2024
                Date of Expiry: 19/09/2033",PASSPORT
"Haryana सरकार GOVERNMENT OF Haryana
                खाद्य एवं नागरिक आपूर्ति विभाग
                
                राशन कार्ड/RATION CARD
                Category: BPL
                
                मुखिया/Head: RAVI CHANDRA
                पता/Address: 436 Church Street, Mumbai 400003
                परिवार के सदस्य: 4",RATION_CARD
"आयकर विभाग INCOME TAX DEPT
                भारत सरकार GOVT OF INDIA
                स्थायी खाता संख्या कार्ड
                
                नाम/Name: ANJALI SHAH
                पिता/Father: MOHAN LAL
                जन्म तिथि/DOB: 13/08/1960
                स्थायी खाता संख्या/PAN: XCUYO3523W",PAN_CARD
"GOVERNMENT OF Andhra Pradesh
                REVENUE DEPARTMENT
                
                COMMUNITY CERTIFICATE
                
                This is to certify that Sri/Smt SUNITA DEVI
                Son/Daughter of HARI SHANKAR
                Residing at: 725 Whitefield, Hyderabad 560001
                
                Belongs to GENERAL CATEGORY
                Community: KUMAR
                
                This certificate is issued for the purpose of admission.
                
                Valid until: 11/11/2025",COMMUNITY_CERTIFICATE
"ELECTORAL ROLL
                VOTER IDENTITY CARD
                
                Voter Name: PUSHPA TIWARI
                Relation: S/O MOHAN LAL
                Voter ID: HWQ1014264
                Assembly Constituency: Central Kolkata",VOTER_ID
"HDFC BANK
                SAVINGS BANK PASSBOOK
                
                Account Holder: VINOD MISHRA
                Account Number: 73942625551
                IFSC Code: SIPO0295374
                Branch: Jaipur Branch
                
                Address: 402 Cunningham Road, Jaipur 600005
                
                Current Balance: ₹38120.53
                
                Recent Transactions:
                15/11/2024 - Salary Credit - ₹21535.00
12/11/2024 - UPI Transfer - ₹3277.00
16/11/2024 - Interest Credit - ₹33029.00",BANK_PASSBOOK
"CHENNAI CORPORATION
                CERTIFICATE OF BIRTH
                REGISTRAR OF BIRTHS AND DEATHS
                
                This is to certify that the following particulars have been compiled from the original records.
                
                Name: SURESH GUPTA
                Date of Birth: 09/10/1964
                Place of Birth: Bangalore
                Father's Name: GANESH PRASAD
                Mother's Name: LAKSHMI REDDY
                
                Registration Number: MUM/1964/65384
                Date of Registration: 14/07/2023",BIRTH_CERTIFICATE
"ELECTORAL ROLL
                VOTER IDENTITY CARD
                
                Voter Name: USHA SAXENA
                Relation: S/O HARI SHANKAR
                Voter ID: EWI5512330
                Assembly Constituency: South Nagpur",VOTER_ID
"AXIS BANK
                SAVINGS BANK PASSBOOK
                
                Account Holder: USHA SAXENA
                Account Number: 12706544979
                IFSC Code: QKIK0218551
                Branch: Indore Branch
                
                Address: 213 Brigade Road, Indore 400001
                
                Current Balance: ₹29059.90
                
                Recent Transactions:
                22/11/2024 - Interest Credit - ₹43423.00
08/11/2024 - ATM Withdrawal - ₹27095.00
09/11/2024 - Salary Credit - ₹5619.00",BANK_PASSBOOK
"भारतीय निर्वाचन आयोग
                ELECTION COMMISSION OF INDIA
                मतदाता पहचान पत्र/VOTER ID
                
                नाम/Name: SUNITA DEVI
                पिता का नाम/Father: MAHENDRA SINGH
                मतदाता संख्या/EPIC: BBB3884827",VOTER_ID
"HDFC BANK
                बचत खाता पासबुक
                
                खाताधारक/Account Holder: PRIYA SHARMA
                खाता संख्या/A/C No: 55809199262
                शाखा/Branch: Kolkata Branch
                IFSC: LHQS0561187
                
                शेष राशि/Balance: ₹90220.92",BANK_PASSBOOK
"Maharashtra सरकार GOVERNMENT OF Maharashtra
                खाद्य एवं नागरिक आपूर्ति विभाग
                
                राशन कार्ड/RATION CARD
                Category: BPL
                
                मुखिया/Head: RADHA KRISHNA
                पता/Address: 409 Whitefield, Lucknow 560004
                परिवार के सदस्य: 6",RATION_CARD
"AXIS BANK
                बचत खाता पासबुक
                
                खाताधारक/Account Holder: ASHOK TRIPATHI
                खाता संख्या/A/C No: 13772899702
                शाखा/Branch: Mumbai Branch
                IFSC: ZCMO0707288
                
                शेष राशि/Balance: ₹29269.55",BANK_PASSBOOK
"UNIQUE IDENTIFICATION AUTHORITY
                GOVERNMENT OF INDIA
                
                NARESH TIWARI
                DOB: 04/05/2005
                UID: 3314 6439 7302
                Address: 924 Church Street, Nashik 400005
                Mobile: +91 9943025449",AADHAR_CARD
"INCOME TAX DEPARTMENT
                GOVERNMENT OF INDIA
                PERMANENT ACCOUNT NUMBER CARD
                
                Name: RAVI CHANDRA
                Father's Name: SHYAM SUNDAR
                Date of Birth: 24/11/1983
                PAN: YVTAZ3654S
                Signature",PAN_CARD
"भारतीय गणराज्य REPUBLIC OF INDIA
                पासपोर्ट PASSPORT
                विदेश मंत्रालय
                
                नाम/Name: NEHA VERMA
                जन्म स्थान/Place of Birth: Bhopal
                जन्म तिथि/Date of Birth: 07/10/1985
                पासपोर्ट संख्या/Passport No: M5260614",PASSPORT
"Anna University
                EXAMINATION RESULT
                GRADE CARD
                
                Student Name: RITA SINGH
                Registration No: BNG/1992/16892
                Programme: B.Com
                Semester: VIII
                
                English: A
Mathematics: B+
Science: C
Social Studies: A+
Hindi: A
                
                CGPA: 6.7
                Classification: First Class",MARKSHEET
"MUMBAI MUNICIPAL CORPORATION
                CERTIFICATE OF BIRTH
                REGISTRAR OF BIRTHS AND DEATHS
                
                This is to certify that the following particulars have been compiled from the original records.
                
                Name: RAMESH PATEL
                Date of Birth: 01/09/1975
                Place of Birth: Agra
                Father's Name: SURESH KUMAR
                Mother's Name: SITA GUPTA
                
                Registration Number: BNG/1975/29723
                Date of Registration: 10/01/2023",BIRTH_CERTIFICATE
"Mumbai University
                EXAMINATION RESULT
                GRADE CARD
                
                Student Name: ARJUN REDDY
                Registration No: CHN/1961/28043
                Programme: B.Tech Computer Science
                Semester: V
                
                English: A
Mathematics: A+
Science: B+
Social Studies: A+
Hindi: B
                
                CGPA: 7.6
                Classification: First Class",MARKSHEET
"भारतीय निर्वाचन आयोग
                ELECTION COMMISSION OF INDIA
                मतदाता पहचान पत्र/VOTER ID
                
                नाम/Name: ROHIT SHAH
                पिता का नाम/Father: NARENDRA PRASAD
                मतदाता संख्या/EPIC: HFJ5277120",VOTER_ID
"STATE BANK OF INDIA
                SAVINGS BANK PASSBOOK
                
                Account Holder: ASHOK TRIPATHI
                Account Number: 19841412642
                IFSC Code: LXAG0410095
                Branch: Nagpur Branch
                
                Address: 600 Commercial Street, Nagpur 400003
                
                Current Balance: ₹5047.14
                
                Recent Transactions:
                08/11/2024 - Interest Credit - ₹31201.00
10/11/2024 - Salary Credit - ₹32464.00
08/11/2024 - ATM Withdrawal - ₹36428.00",BANK_PASSBOOK
"Kerala सरकार
                राजस्व विभाग
                
                जाति प्रमाण पत्र
                CASTE CERTIFICATE
                
                श्री/श्रीमती SANJAY DUBEY
                पुत्र/पुत्री: RAM PRASAD
                निवासी: 845 Park Street, Bhopal 110001
                
                जाति: PATEL
                श्रेणी: GENERAL",COMMUNITY_CERTIFICATE
"GOVERNMENT OF Odisha
                REVENUE DEPARTMENT
                
                COMMUNITY CERTIFICATE
                
                This is to certify that Sri/Smt RAVI CHANDRA
                Son/Daughter of SURESH KUMAR
                Residing at: 749 Park Street, Hyderabad 600003
                
                Belongs to ST CATEGORY
                Community: SINGH
                
                This certificate is issued for the purpose of admission.
                
                Valid until: 28/03/2026",COMMUNITY_CERTIFICATE
"Anna University
                EXAMINATION RESULT
                GRADE CARD
                
                Student Name: SURESH GUPTA
                Registration No: BNG/2002/48112
                Programme: MBA
                Semester: VII
                
                English: C
Mathematics: A+
Science: C
Social Studies: A+
Hindi: C
                
                CGPA: 8.46
                Classification: First Class",MARKSHEET
"EMPLOYEE SMART CARD
                Government Office
                
                Name: KIRAN KUMAR
                Employee ID: EMP6465
                Department: Research
                Designation: Officer
                
                Valid From: 22/03/2023
                Valid Till: 11/01/2028",SMART_CARD
"Andhra Pradesh सरकार
                राजस्व विभाग
                
                जाति प्रमाण पत्र
                CASTE CERTIFICATE
                
                श्री/श्रीमती POOJA MISHRA
                पुत्र/पुत्री: NARENDRA PRASAD
                निवासी: 634 Commercial Street, Indore 110001
                
                जाति: KUMAR
                श्रेणी: ST",COMMUNITY_CERTIFICATE
"EMPLOYEE SMART CARD
                Tech Corp
                
                Name: ASHOK TRIPATHI
                Employee ID: EMP5877
                Department: Operations
                Designation: Coordinator
                
                Valid From: 26/12/2024
                Valid Till: 10/01/2027",SMART_CARD
"TRANSPORT DEPARTMENT
                GOVERNMENT OF Punjab
                DRIVING LICENSE
                
                Name: SUNITA DEVI
                S/O: DEVENDRA SINGH
                DOB: 22/05/1976
                DL No: KA4746198981
                Address: 341 Anna Nagar, Surat 110002
                Valid Till: 26/07/2030
                Vehicle Class: LMV-NT",DRIVING_LICENSE
"GOVERNMENT OF Madhya Pradesh
                REVENUE DEPARTMENT
                
                COMMUNITY CERTIFICATE
                
                This is to certify that Sri/Smt SHOBA DUBEY
                Son/Daughter of RAJENDRA KUMAR
                Residing at: 960 Malleshwaram, Chennai 110004
                
                Belongs to OBC CATEGORY
                Community: KUMAR
                
                This certificate is issued for the purpose of admission.
                
                Valid until: 06/07/2028",COMMUNITY_CERTIFICATE
"DELHI MUNICIPAL CORPORATION
                जन्म प्रमाण पत्र
                
                नाम/Name: RAMESH PATEL
                जन्म तिथि/Date of Birth: 17/04/2002
                जन्म स्थान/Place of Birth: Bangalore
                पिता का नाम/Father: BRIJESH KUMAR
                माता का नाम/Mother: RITA SINGH
                
                पंजीकरण संख्या: CHN/2002/81337",BIRTH_CERTIFICATE
"INCOME TAX DEPARTMENT
                GOVERNMENT OF INDIA
                PERMANENT ACCOUNT NUMBER CARD
                
                Name: AMIT SHARMA
                Father's Name: SHYAM SUNDAR
                Date of Birth: 02/07/1980
                PAN: TIMZV5326F
                Signature",PAN_CARD
"Rajasthan सरकार GOVERNMENT OF Rajasthan
                खाद्य एवं नागरिक आपूर्ति विभाग
                
                राशन कार्ड/RATION CARD
                Category: BPL
                
                मुखिया/Head: SUNITA DEVI
                पता/Address: 321 MG Road, Delhi 600002
                परिवार के सदस्य: 6",RATION_CARD
"भारतीय गणराज्य REPUBLIC OF INDIA
                पासपोर्ट PASSPORT
                विदेश मंत्रालय
                
                नाम/Name: ARJUN REDDY
                जन्म स्थान/Place of Birth: Chennai
                जन्म तिथि/Date of Birth: 15/05/1965
                पासपोर्ट संख्या/Passport No: P2192467",PASSPORT
"भारतीय निर्वाचन आयोग
                ELECTION COMMISSION OF INDIA
                मतदाता पहचान पत्र/VOTER ID
                
                नाम/Name: ANJALI SHAH
                पिता का नाम/Father: KRISHNA KUMAR
                मतदाता संख्या/EPIC: ICW9474493",VOTER_ID
"REPUBLIC OF INDIA
                PASSPORT
                MINISTRY OF EXTERNAL AFFAIRS
                
                Name: KIRAN SHUKLA
                Place of Birth: Nashik
                Date of Birth: 08/08/2004
                Passport No: C3000039
                Place of Issue: Nashik
                Date of Issue: 04/12/2024
                Date of Expiry: 09/09/2032",PASSPORT
"INCOME TAX DEPARTMENT
                GOVERNMENT OF INDIA
                PERMANENT ACCOUNT NUMBER CARD
                
                Name: RAVI CHANDRA
                Father's Name: SURESH KUMAR
                Date of Birth: 09/08/1983
                PAN: NBEFM6932Y
                Signature",PAN_CARD
"Maharashtra सरकार GOVERNMENT OF Maharashtra
                खाद्य एवं नागरिक आपूर्ति विभाग
                
                राशन कार्ड/RATION CARD
                Category: BPL
                
                मुखिया/Head: ASHOK TRIPATHI
                पता/Address: 259 Jayanagar, Kolkata 400003
                परिवार के सदस्य: 6",RATION_CARD
"GOVERNMENT OF Madhya Pradesh
                DEPARTMENT OF FOOD AND CIVIL SUPPLIES
                
                RATION CARD
                Card Type: AAY
                
                Head of Family: ROHIT SHAH
                Address: 403 MG Road, Ludhiana 110005
                
                Family Members:
                1. VINOD MISHRA (HEAD) - Age 31
2. DEEPAK SRIVASTAVA (WIFE) - Age 39
3. REKHA PANDEY (SON) - Age 66
4. NEHA VERMA (DAUGHTER) - Age 22
5. DEEPIKA JOSHI (DAUGHTER) - Age 69
                
                Family Size: 4
                Card Number: MA752873644",RATION_CARD
"HDFC BANK
                बचत खाता पासबुक
                
                खाताधारक/Account Holder: SUNITA DEVI
                खाता संख्या/A/C No: 57830449110
                शाखा/Branch: Jaipur Branch
                IFSC: FNDK0162814
                
                शेष राशि/Balance: ₹7485.85",BANK_PASSBOOK
"भारतीय गणराज्य REPUBLIC OF INDIA
                पासपोर्ट PASSPORT
                विदेश मंत्रालय
                
                नाम/Name: VIJAY SHUKLA
                जन्म स्थान/Place of Birth: Nashik
                जन्म तिथि/Date of Birth: 11/02/1961
                पासपोर्ट संख्या/Passport No: R3118979",PASSPORT
"EMPLOYEE SMART CARD
                Government Office
                
                Name: VINOD MISHRA
                Employee ID: EMP4401
                Department: Finance
                Designation: Manager
                
                Valid From: 03/01/2022
                Valid Till: 09/07/2029",SMART_CARD
"ELECTION COMMISSION OF INDIA
                ELECTORAL PHOTO IDENTITY CARD
                
                Name: GEETA AGARWAL
                Father's Name: DEVENDRA SINGH
                EPIC No: IKN5076166
                Age: 22
                Address: 368 Church Street, Agra 560003",VOTER_ID
"REPUBLIC OF INDIA
                PASSPORT
                MINISTRY OF EXTERNAL AFFAIRS
                
                Name: NEHA VERMA
                Place of Birth: Kanpur
                Date of Birth: 05/08/1989
                Passport No: C2632814
                Place of Issue: Kanpur
                Date of Issue: 15/03/2020
                Date of Expiry: 04/07/2034",PASSPORT
"UNIQUE IDENTIFICATION AUTHORITY
                GOVERNMENT OF INDIA
                
                LAKSHMI REDDY
                DOB: 21/09/1983
                UID: 3639 6151 8836
                Address: 449 MG Road, Hyderabad 560003
                Mobile: +91 7630808660",AADHAR_CARD
"भारतीय गणराज्य REPUBLIC OF INDIA
                पासपोर्ट PASSPORT
                विदेश मंत्रालय
                
                नाम/Name: VINOD MISHRA
                जन्म स्थान/Place of Birth: Nashik
                जन्म तिथि/Date of Birth: 13/11/2003
                पासपोर्ट संख्या/Passport No: N2303607",PASSPORT
"CBSE BOARD OF EDUCATION
                HIGHER SECONDARY EXAMINATION
                MARK SHEET
                
                Name: NEHA VERMA
                Father Name: SHYAM SUNDAR
                Roll Number: 577690
                
                SUBJECTS:
                English: 98/100
Mathematics: 78/100
Science: 87/100
Social Studies: 64/100
Hindi: 89/100
                
                Total Marks: 324
                Percentage: 91.2%
                Grade: A1
                Result: PASS",MARKSHEET
"AXIS BANK
                SAVINGS BANK PASSBOOK
                
                Account Holder: RITA SINGH
                Account Number: 56600049246
                IFSC Code: XFES0571903
                Branch: Bangalore Branch
                
                Address: 194 Whitefield, Bangalore 400002
                
                Current Balance: ₹28623.59
                
                Recent Transactions:
                18/11/2024 - ATM Withdrawal - ₹28228.00
26/11/2024 - ATM Withdrawal - ₹26722.00
10/11/2024 - UPI Transfer - ₹19697.00",BANK_PASSBOOK
"आयकर विभाग INCOME TAX DEPT
                भारत सरकार GOVT OF INDIA
                स्थायी खाता संख्या कार्ड
                
                नाम/Name: MAMTA SRIVASTAVA
                पिता/Father: MAHENDRA SINGH
                जन्म तिथि/DOB: 03/06/1961
                स्थायी खाता संख्या/PAN: BRNOC3641U",PAN_CARD
"GOVERNMENT OF Andhra Pradesh
                DEPARTMENT OF FOOD AND CIVIL SUPPLIES
                
                RATION CARD
                Card Type: AAY
                
                Head of Family: USHA SAXENA
                Address: 756 Malleshwaram, Chennai 110005
                
                Family Members:
                1. ARJUN REDDY (HEAD) - Age 19
2. VIJAY SHUKLA (WIFE) - Age 57
                
                Family Size: 4
                Card Number: AN422607375",RATION_CARD
"भारत सरकार GOVERNMENT OF INDIA
                आधार AADHAAR
                
                नाम/Name: DEEPAK SRIVASTAVA
                जन्म तिथि/DOB: 01/04/2004  
                आधार संख्या/Aadhaar No.: 5431 4284 5550
                पता/Address: 529 Malleshwaram, Kolkata 560001",AADHAR_CARD
"भारत सरकार GOVERNMENT OF INDIA
                आधार AADHAAR
                
                नाम/Name: MAHESH AGARWAL
                जन्म तिथि/DOB: 20/11/1963  
                आधार संख्या/Aadhaar No.: 6217 6631 3913
                पता/Address: 155 Residency Road, Surat 600003",AADHAR_CARD
"CBSE BOARD OF EDUCATION
                HIGHER SECONDARY EXAMINATION
                MARK SHEET
                
                Name: VIKASH SINGH
                Father Name: DEVENDRA SINGH
                Roll Number: 408863
                
                SUBJECTS:
                English: 70/100
Mathematics: 81/100
Science: 69/100
Social Studies: 90/100
Hindi: 75/100
                
                Total Marks: 379
                Percentage: 77.67%
                Grade: B2
                Result: PASS",MARKSHEET
"EMPLOYEE SMART CARD
                University
                
                Name: DINESH KUMAR
                Employee ID: EMP3442
                Department: IT
                Designation: Coordinator
                
                Valid From: 26/04/2020
                Valid Till: 16/08/2029",SMART_CARD
"Mumbai University
                EXAMINATION RESULT
                GRADE CARD
                
                Student Name: ROHIT SHAH
                Registration No: CHN/1960/20184
                Programme: B.A
                Semester: VII
                
                English: A+
Mathematics: A+
Science: B+
Social Studies: A+
Hindi: B
                
                CGPA: 8.13
                Classification: Third Class",MARKSHEET
"Gujarat सरकार
                राजस्व विभाग
                
                जाति प्रमाण पत्र
                CASTE CERTIFICATE
                
                श्री/श्रीमती SHOBA DUBEY
                पुत्र/पुत्री: NARENDRA PRASAD
                निवासी: 531 Park Street, Delhi 110001
                
                जाति: SINGH
                श्रेणी: OBC",COMMUNITY_CERTIFICATE
"GOVERNMENT OF Odisha
                DEPARTMENT OF FOOD AND CIVIL SUPPLIES
                
                RATION CARD
                Card Type: BPL
                
                Head of Family: MAHESH AGARWAL
                Address: 958 Cunningham Road, Coimbatore 110005
                
                Family Members:
                1. DINESH KUMAR (HEAD) - Age 30
2. LAKSHMI REDDY (WIFE) - Age 46
                
                Family Size: 2
                Card Number: OD791428425",RATION_CARD
"GOVERNMENT OF Gujarat
                REVENUE DEPARTMENT
                
                COMMUNITY CERTIFICATE
                
                This is to certify that Sri/Smt RAMESH PATEL
                Son/Daughter of GANESH PRASAD
                Residing at: 597 Malleshwaram, Vadodara 560003
                
                Belongs to OBC CATEGORY
                Community: PATEL
                
                This certificate is issued for the purpose of admission.
                
                Valid until: 25/05/2027",COMMUNITY_CERTIFICATE
"CANARA BANK
                बचत खाता पासबुक
                
                खाताधारक/Account Holder: SANJAY DUBEY
                खाता संख्या/A/C No: 85525324109
                शाखा/Branch: Visakhapatnam Branch
                IFSC: VIJU0031910
                
                शेष राशि/Balance: ₹95341.86",BANK_PASSBOOK
"Kerala सरकार
                राजस्व विभाग
                
                जाति प्रमाण पत्र
                CASTE CERTIFICATE
                
                श्री/श्रीमती GEETA AGARWAL
                पुत्र/पुत्री: RAM PRASAD
                निवासी: 650 Commercial Street, Surat 110002
                
                जाति: REDDY
                श्रेणी: SC",COMMUNITY_CERTIFICATE
"CHENNAI CORPORATION
                CERTIFICATE OF BIRTH
                REGISTRAR OF BIRTHS AND DEATHS
                
                This is to certify that the following particulars have been compiled from the original records.
                
                Name: SUNITA DEVI
                Date of Birth: 04/02/2004
                Place of Birth: Nashik
                Father's Name: SURESH KUMAR
                Mother's Name: GEETA AGARWAL
                
                Registration Number: MUM/2004/52684
                Date of Registration: 04/03/2022",BIRTH_CERTIFICATE
"EMPLOYEE SMART CARD
                Government Office
                
                Name: ANJALI SHAH
                Employee ID: EMP7407
                Department: Research
                Designation: Executive
                
                Valid From: 01/07/2022
                Valid Till: 01/08/2025",SMART_CARD
"HEALTH SMART CARD
                STATE HEALTH SCHEME
                
                Beneficiary Name: ANITA KUMARI
                Card Number: KE906251123
                Family ID: FAM52560
                
                Address: 757 Commercial Street, Surat 110005
                Mobile: +91 8869506415
                
                Valid Till: 24/06/2026",SMART_CARD
"GOVERNMENT OF Haryana
                REVENUE DEPARTMENT
                
                COMMUNITY CERTIFICATE
                
                This is to certify that Sri/Smt ASHOK TRIPATHI
                Son/Daughter of RAJENDRA KUMAR
                Residing at: 286 Basavanagudi, Kanpur 560005
                
                Belongs to ST CATEGORY
                Community: SINGH
                
                This certificate is issued for the purpose of admission.
                
                Valid until: 24/07/2025",COMMUNITY_CERTIFICATE
